version,group,family,stage,size_label,profile,target,experiment_purpose,config,training_status,probe_complete,initial_psnr_db,peak_psnr_db,peak_progress,final_psnr_db,gain_from_initial_db,drop_from_peak_db,needs_attention,attention_reason,validation_basis,trajectory,scope_count,data_source,metrics_or_log_path,rmdsrn_final_total_loss,rmdsrn_final_member_loss,rmdsrn_final_variance_kl,rmdsrn_final_lambda,rmdsrn_final_lr,result_summary
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,decoder_heavy,GT,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/decoder_heavy/ionization__GT.yaml,ok,true,21.091864,23.644981,30,22.960336,1.8684720000000006,0.6846449999999997,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:21.091864,10:22.465789,15:22.87346,20:22.149548,25:22.872147,30:23.644981,35:21.891568,40:23.09337,45:23.181151,50:22.960336",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-decoder_heavy-GT/20260803_185841_565717/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=22.960 dB，首探针增益=+1.868 dB，较峰值回落=0.685 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,decoder_heavy,H_plus,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/decoder_heavy/ionization__H_plus.yaml,ok,true,14.228921,20.307313,45,19.03812,4.809199,1.2691930000000013,true,collapse=1.2692dB,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:14.228921,10:18.80902,15:16.43957,20:14.225521,25:18.04334,30:18.19635,35:18.462904,40:19.647426,45:20.307313,50:19.03812",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-decoder_heavy-H_plus/20260803_185841_434656/metrics/exploration_psnr.tsv,,,,,,需关注：最终 PSNR=19.038 dB，首探针增益=+4.809 dB，较峰值回落=1.269 dB；collapse=1.2692dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,decoder_heavy,H2,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/decoder_heavy/ionization__H2.yaml,ok,true,28.989794,30.451024,20,25.035928,-3.9538660000000014,5.415096000000002,true,"collapse=5.4151dB,gain=-3.9539dB",按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:28.989794,10:30.371031,15:25.596827,20:30.451024,25:29.342611,30:29.816635,35:26.828933,40:30.00652,45:26.768041,50:25.035928",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-decoder_heavy-H2/20260803_185841_480885/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=25.036 dB，首探针增益=-3.954 dB，较峰值回落=5.415 dB；collapse=5.4151dB,gain=-3.9539dB。"
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,decoder_heavy,He,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/decoder_heavy/ionization__He.yaml,ok,true,14.514385,17.909608,40,17.02632,2.5119349999999976,0.8832880000000003,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:14.514385,10:17.754711,15:17.244767,20:15.710306,25:11.94174,30:15.342417,35:12.643111,40:17.909608,45:15.632601,50:17.02632",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-decoder_heavy-He/20260803_185841_434936/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=17.026 dB，首探针增益=+2.512 dB，较峰值回落=0.883 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,decoder_heavy,PD,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/decoder_heavy/ionization__PD.yaml,ok,true,27.502593,28.641573,15,27.886269,0.3836759999999977,0.7553040000000024,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:27.502593,10:28.062927,15:28.641573,20:27.855672,25:28.282832,30:28.055684,35:27.731088,40:27.945165,45:28.279389,50:27.886269",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-decoder_heavy-PD/20260803_185841_435196/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=27.886 dB，首探针增益=+0.384 dB，较峰值回落=0.755 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,grid_heavy,GT,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/grid_heavy/ionization__GT.yaml,ok,true,22.248452,25.439955,40,24.956097,2.7076449999999994,0.48385800000000145,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:22.248452,10:23.347808,15:22.301688,20:21.735661,25:23.032072,30:23.879364,35:22.928295,40:25.439955,45:25.270725,50:24.956097",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-grid_heavy-GT/20260803_193901_635070/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=24.956 dB，首探针增益=+2.708 dB，较峰值回落=0.484 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,grid_heavy,H_plus,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/grid_heavy/ionization__H_plus.yaml,ok,true,21.828293,24.722153,45,24.312176,2.4838830000000023,0.4099769999999978,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:21.828293,10:22.502969,15:22.211479,20:24.193357,25:23.839497,30:23.404494,35:24.00747,40:24.143124,45:24.722153,50:24.312176",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-grid_heavy-H_plus/20260803_193901_150361/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=24.312 dB，首探针增益=+2.484 dB，较峰值回落=0.410 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,grid_heavy,H2,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/grid_heavy/ionization__H2.yaml,ok,true,33.108364,34.140749,40,33.397329,0.2889649999999975,0.7434200000000004,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:33.108364,10:33.932763,15:32.550581,20:33.492982,25:33.487797,30:34.026372,35:33.421471,40:34.140749,45:33.162792,50:33.397329",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-grid_heavy-H2/20260803_193901_376525/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=33.397 dB，首探针增益=+0.289 dB，较峰值回落=0.743 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,grid_heavy,He,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/grid_heavy/ionization__He.yaml,ok,true,20.28993,22.523074,35,22.354904,2.064974000000003,0.16816999999999993,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:20.28993,10:20.389833,15:21.487715,20:18.327517,25:21.049473,30:22.332083,35:22.523074,40:22.281936,45:22.385348,50:22.354904",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-grid_heavy-He/20260803_193901_387204/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=22.355 dB，首探针增益=+2.065 dB，较峰值回落=0.168 dB。
exploration,exploration / fV-SRN / 网格/解码器分配,fV-SRN,reconstruction,Size163,grid_heavy,PD,比较 decoder-heavy、balanced、grid-heavy 三种网格/解码器参数分配。,configs_exploration/fV-SRN/Size163/grid_heavy/ionization__PD.yaml,ok,true,30.007678,31.454119,50,31.454119,1.446441,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:30.007678,10:29.240415,15:30.633463,20:30.89787,25:30.018628,30:31.125563,35:30.157227,40:30.796676,45:30.570587,50:31.454119",1,batch exploration_summary.tsv,runs/exploration/explore-fv_srn-size163-grid_heavy-PD/20260803_193901_271660/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=31.454 dB，首探针增益=+1.446 dB，较峰值回落=0.000 dB。
exploration,exploration / MC-INR / 全局/局部深度扫描,MC-INR,reconstruction,Size163,depth3_4,aggregate,在多变量 Size163 总预算下比较三组全局/局部网络深度。,configs_exploration/MC-INR/Size163/depth3_4/ionization.yaml,failed,false,,,,,,,true,training_failed,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,,0,batch exploration_summary.tsv,runs/exploration/explore-mc_inr-size163-depth3_4/20260803_141955_319592/metrics/exploration_psnr.tsv,,,,,,失败：训练未成功完成，无可用最终 PSNR。
exploration,exploration / MC-INR / 全局/局部深度扫描,MC-INR,reconstruction,Size163,depth5_6,aggregate,在多变量 Size163 总预算下比较三组全局/局部网络深度。,configs_exploration/MC-INR/Size163/depth5_6/ionization.yaml,failed,false,,,,,,,true,training_failed,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,,0,batch exploration_summary.tsv,runs/exploration/explore-mc_inr-size163-depth5_6/20260803_150203_041242/metrics/exploration_psnr.tsv,,,,,,失败：训练未成功完成，无可用最终 PSNR。
exploration,exploration / MC-INR / 全局/局部深度扫描,MC-INR,reconstruction,Size163,depth7_8,aggregate,在多变量 Size163 总预算下比较三组全局/局部网络深度。,configs_exploration/MC-INR/Size163/depth7_8/ionization.yaml,failed,false,,,,,,,true,training_failed,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,,0,batch exploration_summary.tsv,runs/exploration/explore-mc_inr-size163-depth7_8/20260803_155543_621824/metrics/exploration_psnr.tsv,,,,,,失败：训练未成功完成，无可用最终 PSNR。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts10,GT,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts10/ionization__GT.yaml,ok,true,32.726565,37.749916,50,37.749916,5.023350999999998,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.726565,10:33.521344,15:34.469369,20:34.585286,25:35.40734,30:35.89342,35:36.339895,40:36.919873,45:36.944433,50:37.749916",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts10-GT/20260803_083106_638489/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.750 dB，首探针增益=+5.023 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts10,H_plus,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts10/ionization__H_plus.yaml,ok,true,28.226425,35.710255,50,35.710255,7.4838299999999975,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:28.226425,10:29.986153,15:30.971632,20:32.394832,25:33.273156,30:32.221391,35:34.633115,40:35.015188,45:35.361796,50:35.710255",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts10-H_plus/20260803_083106_537562/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.710 dB，首探针增益=+7.484 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts10,H2,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts10/ionization__H2.yaml,ok,true,34.849495,39.319147,50,39.319147,4.4696520000000035,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:34.849495,10:36.140646,15:37.583474,20:37.952104,25:37.710396,30:38.187774,35:38.752631,40:38.879926,45:39.274335,50:39.319147",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts10-H2/20260803_083106_176825/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.319 dB，首探针增益=+4.470 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts10,He,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts10/ionization__He.yaml,ok,true,27.327934,33.620946,45,33.417945,6.090011000000004,0.20300100000000043,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:27.327934,10:29.207436,15:29.465,20:30.371316,25:31.986252,30:32.226179,35:32.717449,40:33.200736,45:33.620946,50:33.417945",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts10-He/20260803_083106_550436/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=33.418 dB，首探针增益=+6.090 dB，较峰值回落=0.203 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts10,PD,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts10/ionization__PD.yaml,ok,true,34.182055,39.904894,50,39.904894,5.7228390000000005,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:34.182055,10:36.095465,15:36.874622,20:37.433823,25:38.191279,30:38.195363,35:38.342438,40:38.282113,45:39.05274,50:39.904894",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts10-PD/20260803_083106_439026/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.905 dB，首探针增益=+5.723 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts4,GT,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts4/ionization__GT.yaml,ok,true,32.518244,37.743014,50,37.743014,5.2247699999999995,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.518244,10:33.578677,15:34.130802,20:34.433154,25:35.106561,30:35.578178,35:36.106487,40:36.568645,45:37.146621,50:37.743014",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts4-GT/20260803_091223_786559/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.743 dB，首探针增益=+5.225 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts4,H_plus,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts4/ionization__H_plus.yaml,ok,true,28.05646,35.106291,45,33.610463,5.554003000000002,1.495827999999996,true,collapse=1.4958dB,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:28.05646,10:29.144543,15:31.146975,20:32.166549,25:32.972889,30:33.287588,35:33.366837,40:34.578314,45:35.106291,50:33.610463",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts4-H_plus/20260803_091224_225634/metrics/exploration_psnr.tsv,,,,,,需关注：最终 PSNR=33.610 dB，首探针增益=+5.554 dB，较峰值回落=1.496 dB；collapse=1.4958dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts4,H2,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts4/ionization__H2.yaml,ok,true,34.714963,39.285609,40,38.373532,3.658569,0.9120770000000036,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:34.714963,10:36.380829,15:36.747416,20:38.193906,25:38.192576,30:38.350972,35:38.579774,40:39.285609,45:38.942437,50:38.373532",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts4-H2/20260803_091224_161723/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.374 dB，首探针增益=+3.659 dB，较峰值回落=0.912 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts4,He,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts4/ionization__He.yaml,ok,true,27.415573,34.02626,50,34.02626,6.610687000000002,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:27.415573,10:28.723349,15:29.644657,20:30.955873,25:31.349755,30:31.868192,35:31.426847,40:32.495313,45:33.518459,50:34.02626",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts4-He/20260803_091224_011010/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.026 dB，首探针增益=+6.611 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts4,PD,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts4/ionization__PD.yaml,ok,true,34.002507,39.780032,50,39.780032,5.777524999999997,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:34.002507,10:35.634626,15:36.580359,20:37.011471,25:37.69962,30:38.268717,35:38.004494,40:39.151743,45:39.386642,50:39.780032",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts4-PD/20260803_091224_294945/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.780 dB，首探针增益=+5.778 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts7,GT,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts7/ionization__GT.yaml,ok,true,32.481721,37.836952,50,37.836952,5.355230999999996,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:32.481721,10:33.529161,15:34.008773,20:34.753739,25:35.62441,30:36.211639,35:36.480451,40:37.093926,45:37.518786,50:37.836952",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts7-GT/20260803_094740_295029/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.837 dB，首探针增益=+5.355 dB，较峰值回落=0.000 dB。
exploration,exploration / MoE-INR / 专家数扫描,MoE-INR,reconstruction,Size163,experts7,H_plus,比较 4/7/10 专家配置，观察专家数对单变量重建质量的影响。,configs_exploration/MoE-INR/Size163/experts7/ionization__H_plus.yaml,ok,true,28.533716,34.942071,50,34.942071,6.408355,0,false,,按 v3 阈值回溯计算（回落>1dB 或增益<0.1dB）,"5:28.533716,10:29.439152,15:30.64679,20:32.231628,25:32.710399,30:33.090906,35:33.889913,40:33.578308,45:34.751488,50:34.942071",1,batch exploration_summary.tsv,runs/exploration/explore-moe_inr-size163-experts7-H_plus/20260803_094739_811642/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.942 dB，首探针增益=+6.408 dB，较峰值回落=0.000 dB。
